3051013,HA2113002,60
3051014,HA2113002,60
3051015,HA2113002,61
3051016,HA2113002,61
3051017,HA2113002,66
3051018,HA2113002,66
3051019,HA2113002,68
3051020,HA2113002,70
3051021,HA2113002,71
3051022,HA2113002,72
3051023,HA2113002,72
3051024,HA2113002,72
3051025,HA2113002,72
3051026,HA2113002,73
3051027,HA2113002,74
3051028,HA2113002,75
3051029,HA2113002,76
3051030,HA2113002,76
3051031,HA2113002,77
3051032,HA2113002,79
3051033,HA2113002,79
3051034,HA2113002,79
3051035,HA2113002,79
3051036,HA2113002,79
3051037,HA2113002,80
3051038,HA2113002,80
3051039,HA2113002,80
3051040,HA2113002,80
3051041,HA2113002,80
3051042,HA2113002,81
3051043,HA2113002,81
3051044,HA2113002,81
3051045,HA2113002,82
3051046,HA2113002,88
3051047,HA2113002,90
3051048,HA2113002,90
3051049,HA2113002,60
3051050,HA2113002,64
3051051,HA2113002,65
3051052,HA2113002,65
3051053,HA2113002,65
3051054,HA2113002,67
3051055,HA2113002,68
3051056,HA2113002,69
3051057,HA2113002,70
3051058,HA2113002,70
3051059,HA2113002,72
3051060,HA2113002,73
3051061,HA2113002,75
3051062,HA2113002,76
3051063,HA2113002,76
3051064,HA2113002,77
3051065,HA2113002,77
3051066,HA2113002,77
3051067,HA2113002,78
3051068,HA2113002,78
3051069,HA2113002,78
3051070,HA2113002,79
3051071,HA2113002,79
3051072,HA2113002,80
3051073,HA2113002,80
3051074,HA2113002,80
3051075,HA2113002,80
3051076,HA2113002,80
3051077,HA2113002,82
3051078,HA2113002,82
3051079,HA2113002,84
3051080,HA2113002,85
3051081,HA2113002,85
3051082,HA2113002,86
3051083,HA2113002,87
3051084,HA2113002,89
3051085,HA2113002,90
3051086,HA2113002,91
3051087,HA2113002,92
3051088,HA2113002,51
3051089,HA2113002,63
3051090,HA2113002,65
3051091,HA2113002,66
3051092,HA2113002,69
3051093,HA2113002,73
3051094,HA2113002,73
3051095,HA2113002,73
3051096,HA2113002,74
3051097,HA2113002,76
3051098,HA2113002,78
3051099,HA2113002,79
3051100,HA2113002,79
3051101,HA2113002,79
3051102,HA2113002,80
3051103,HA2113002,80
3051104,HA2113002,80
3051105,HA2113002,80
3051106,HA2113002,80
3051107,HA2113002,81
3051108,HA2113002,82
3051001,HA1113003,82
3051002,HA1113003,82
3051003,HA1113003,82
3051004,HA1113003,82
3051005,HA1113003,83
3051006,HA1113003,84
3051007,HA1113003,84
3051008,HA1113003,84
3051009,HA1113003,84
3051010,HA1113003,86
3051011,HA1113003,86
3051012,HA1113003,88
3051013,HA1113003,89
3051014,HA1113003,89
3051015,HA1113003,90
3051016,HA1113003,90
3051017,HA1113003,90
3051018,HA1113003,91
3051019,HA1113003,70
3051020,HA1113003,70
3051021,HA1113003,71
3051022,HA1113003,76
3051023,HA1113003,78
3051024,HA1113003,80
3051025,HA1113003,80
3051026,HA1113003,80
3051027,HA1113003,81
3051028,HA1113003,82
3051029,HA1113003,84
3051030,HA1113003,85
3051031,HA1113003,85
3051032,HA1113003,86
3051033,HA1113003,86
3051034,HA1113003,86
3051035,HA1113003,87
3051036,HA1113003,87
3051037,HA1113003,87
3051038,HA1113003,87
3051039,HA1113003,87
3051040,HA1113003,87
3051041,HA1113003,88
3051042,HA1113003,89
3051043,HA1113003,89
3051044,HA1113003,91
3051045,HA1113003,92
3051046,HA1113003,92
3051047,HA1113003,92
3051048,HA1113003,93
3051049,HA1113003,93
3051050,HA1113003,94
3051051,HA1113003,95
3051052,HA1113003,95
3051053,HA1113003,95
3051054,HA1113003,96
3051055,HA1113003,96
3051056,HA1113003,98
3051057,HA1113003,99
3051058,HA1113003,70
3051059,HA1113003,70
3051060,HA1113003,74
3051061,HA1113003,74
3051062,HA1113003,75
3051063,HA1113003,76
3051064,HA1113003,76
3051065,HA1113003,78
3051066,HA1113003,78
3051067,HA1113003,78
3051068,HA1113003,79
3051069,HA1113003,79
3051070,HA1113003,79
3051071,HA1113003,80
3051072,HA1113003,80
3051073,HA1113003,80
3051074,HA1113003,80
3051075,HA1113003,80
3051076,HA1113003,80
3051077,HA1113003,82
3051078,HA1113003,83
3051079,HA1113003,83
3051080,HA1113003,84
3051081,HA1113003,85
3051082,HA1113003,86
3051083,HA1113003,86
3051084,HA1113003,87
3051085,HA1113003,88
3051086,HA1113003,88
3051087,HA1113003,89
3051088,HA1113003,90
3051089,HA1113003,91
3051090,HA1113003,91
3051091,HA1113003,91
3051092,HA1113003,92
3051093,HA1113003,93
3051094,HA1113003,94
3051095,HA1113003,95
3051096,HA1113003,97
3051097,HA1113003,30
3051098,HA1113003,43
3051099,HA1113003,60
3051100,HA1113003,61
3051101,HA1113003,61
3051102,HA1113003,62
3051103,HA1113003,63
3051104,HA1113003,65
3051105,HA1113003,65
3051106,HA1113003,66
3051107,HA1113003,66
3051108,HA1113003,67
3051001,IR1113001,67
3051002,IR1113001,68
3051003,IR1113001,70
3051004,IR1113001,70
3051005,IR1113001,71
3051006,IR1113001,71
3051007,IR1113001,71
3051008,IR1113001,72
3051009,IR1113001,73
3051010,IR1113001,74
3051011,IR1113001,76
3051012,IR1113001,78
3051013,IR1113001,78
3051014,IR1113001,80
3051015,IR1113001,80
3051016,IR1113001,80
3051017,IR1113001,81
3051018,IR1113001,81
3051019,IR1113001,82
3051020,IR1113001,83
3051021,IR1113001,84
3051022,IR1113001,86
3051023,IR1113001,86
3051024,IR1113001,86
3051025,IR1113001,87
3051026,IR1113001,90
3051027,IR1113001,92
3051028,IR1113001,68
3051029,IR1113001,70
3051030,IR1113001,73
3051031,IR1113001,76
3051032,IR1113001,77
3051033,IR1113001,77
3051034,IR1113001,78
3051035,IR1113001,80
3051036,IR1113001,80
3051037,IR1113001,80
3051038,IR1113001,81
3051039,IR1113001,81
3051040,IR1113001,82
3051041,IR1113001,82
3051042,IR1113001,83
3051043,IR1113001,83
3051044,IR1113001,84
3051045,IR1113001,85
3051046,IR1113001,86
3051047,IR1113001,87
3051048,IR1113001,88
3051049,IR1113001,88
3051050,IR1113001,89
3051051,IR1113001,89
3051052,IR1113001,89
3051053,IR1113001,89
3051054,IR1113001,89
3051055,IR1113001,89
3051056,IR1113001,90
3051057,IR1113001,90
3051058,IR1113001,90
3051059,IR1113001,90
3051060,IR1113001,91
3051061,IR1113001,91
3051062,IR1113001,92
3051063,IR1113001,92
3051064,IR1113001,92
3051065,IR1113001,92
3051066,IR1113001,93
3051067,IR1113001,60
3051068,IR1113001,62
3051069,IR1113001,69
3051070,IR1113001,70
3051071,IR1113001,70
3051072,IR1113001,71
3051073,IR1113001,71
3051074,IR1113001,73
3051075,IR1113001,74
3051076,IR1113001,74
3051077,IR1113001,74
3051078,IR1113001,74
3051079,IR1113001,75
3051080,IR1113001,77
3051081,IR1113001,77
3051082,IR1113001,78
3051083,IR1113001,78
3051084,IR1113001,79
3051085,IR1113001,79
3051086,IR1113001,80
3051087,IR1113001,80
3051088,IR1113001,80
3051089,IR1113001,80
3051090,IR1113001,81
3051091,IR1113001,81
3051092,IR1113001,82
3051093,IR1113001,82
3051094,IR1113001,82
3051095,IR1113001,82
3051096,IR1113001,83
3051097,IR1113001,84
3051098,IR1113001,85
3051099,IR1113001,88
3051100,IR1113001,90
3051101,IR1113001,90
3051102,IR1113001,91
3051103,IR1113001,92
3051104,IR1113001,92
3051105,IR1113001,94
3051106,IR1113001,0
3051107,IR1113001,61
3051108,IR1113001,63
3051001,IR1123002,68
3051002,IR1123002,69
3051003,IR1123002,70
3051004,IR1123002,70
3051005,IR1123002,70
3051006,IR1123002,71
3051007,IR1123002,71
3051008,IR1123002,72
3051009,IR1123002,73
3051010,IR1123002,73
3051011,IR1123002,75
3051012,IR1123002,76
3051013,IR1123002,76
3051014,IR1123002,76
3051015,IR1123002,78
3051016,IR1123002,78
3051017,IR1123002,79
3051018,IR1123002,79
3051019,IR1123002,79
3051020,IR1123002,80
3051021,IR1123002,80
3051022,IR1123002,82
3051023,IR1123002,82
3051024,IR1123002,84
3051025,IR1123002,86
3051026,IR1123002,86
3051027,IR1123002,87
3051028,IR1123002,87
3051029,IR1123002,88
3051030,IR1123002,88
3051031,IR1123002,88
3051032,IR1123002,90
3051033,IR1123002,90
3051034,IR1123002,90
3051035,IR1123002,90
3051036,IR1123002,93
3051037,IR1123002,31
3051038,IR1123002,38
3051039,IR1123002,45
3051040,IR1123002,46
3051041,IR1123002,47
3051042,IR1123002,60
3051043,IR1123002,61
3051044,IR1123002,61
3051045,IR1123002,61
3051046,IR1123002,63
3051047,IR1123002,64
3051048,IR1123002,64
3051049,IR1123002,65
3051050,IR1123002,66
3051051,IR1123002,67
3051052,IR1123002,67
3051053,IR1123002,68
3051054,IR1123002,68
3051055,IR1123002,69
3051056,IR1123002,69
3051057,IR1123002,70
3051058,IR1123002,70
3051059,IR1123002,71
3051060,IR1123002,72
3051061,IR1123002,73
3051062,IR1123002,73
3051063,IR1123002,74
3051064,IR1123002,76
3051065,IR1123002,76
3051066,IR1123002,78
3051067,IR1123002,78
3051068,IR1123002,80
3051069,IR1123002,80
3051070,IR1123002,80
3051071,IR1123002,82
3051072,IR1123002,83
3051073,IR1123002,85
3051074,IR1123002,86
3051075,IR1123002,90
3051076,IR1123002,60
3051077,IR1123002,61
3051078,IR1123002,61
3051079,IR1123002,62
3051080,IR1123002,63
3051081,IR1123002,63
3051082,IR1123002,63
3051083,IR1123002,64
3051084,IR1123002,64
3051085,IR1123002,65
3051086,IR1123002,68
3051087,IR1123002,69
3051088,IR1123002,69
3051089,IR1123002,70
3051090,IR1123002,70
3051091,IR1123002,72
3051092,IR1123002,72
3051093,IR1123002,73
3051094,IR1123002,74
3051095,IR1123002,74
3051096,IR1123002,74
3051097,IR1123002,75
3051098,IR1123002,76
3051099,IR1123002,76
3051100,IR1123002,76
3051101,IR1123002,77
3051102,IR1123002,78
3051103,IR1123002,78
3051104,IR1123002,79
3051105,IR1123002,80
3051106,IR1123002,80
3051107,IR1123002,80
3051108,IR1123002,80
3051001,AM1113001,83
3051002,AM1113001,84
3051003,AM1113001,84
3051004,AM1113001,85
3051005,AM1113001,85
3051006,AM1113001,87
3051007,AM1113001,60
3051008,AM1113001,65
3051009,AM1113001,65
3051010,AM1113001,67
3051011,AM1113001,69
3051012,AM1113001,70
3051013,AM1113001,70
3051014,AM1113001,72
3051015,AM1113001,73
3051016,AM1113001,73
3051017,AM1113001,74
3051018,AM1113001,74
3051019,AM1113001,74
3051020,AM1113001,75
3051021,AM1113001,75
3051022,AM1113001,76
3051023,AM1113001,77
3051024,AM1113001,77
3051025,AM1113001,78
3051026,AM1113001,78
3051027,AM1113001,78
3051028,AM1113001,79
3051029,AM1113001,80
3051030,AM1113001,80
3051031,AM1113001,80
3051032,AM1113001,80
3051033,AM1113001,81
3051034,AM1113001,81
3051035,AM1113001,82
3051036,AM1113001,82
3051037,AM1113001,82
3051038,AM1113001,82
3051039,AM1113001,82
3051040,AM1113001,83
3051041,AM1113001,83
3051042,AM1113001,84
3051043,AM1113001,84
3051044,AM1113001,88
3051045,AM1113001,91
3051046,AM1113001,23
3051047,AM1113001,31
3051048,AM1113001,42
3051049,AM1113001,44
3051050,AM1113001,52
3051051,AM1113001,53
3051052,AM1113001,60
3051053,AM1113001,60
3051054,AM1113001,61
3051055,AM1113001,61
3051056,AM1113001,63
3051057,AM1113001,63
3051058,AM1113001,63
3051059,AM1113001,64
3051060,AM1113001,65
3051061,AM1113001,66
3051062,AM1113001,66
3051063,AM1113001,67
3051064,AM1113001,67
3051065,AM1113001,68
3051066,AM1113001,69
3051067,AM1113001,69
3051068,AM1113001,70
3051069,AM1113001,70
3051070,AM1113001,70
3051071,AM1113001,72
3051072,AM1113001,72
3051073,AM1113001,74
3051074,AM1113001,74
3051075,AM1113001,74
3051076,AM1113001,75
3051077,AM1113001,75
3051078,AM1113001,77
3051079,AM1113001,79
3051080,AM1113001,80
3051081,AM1113001,80
3051082,AM1113001,82
3051083,AM1113001,83
3051084,AM1113001,86
3051085,AM1113001,22
3051086,AM1113001,48
3051087,AM1113001,57
3051088,AM1113001,58
3051089,AM1113001,58
3051090,AM1113001,59
3051091,AM1113001,61
3051092,AM1113001,61
3051093,AM1113001,62
3051094,AM1113001,64
3051095,AM1113001,64
3051096,AM1113001,64
3051097,AM1113001,67
3051098,AM1113001,68
3051099,AM1113001,69
3051100,AM1113001,69
3051101,AM1113001,70
3051102,AM1113001,70
3051103,AM1113001,71
3051104,AM1113001,73
3051105,AM1113001,73
3051106,AM1113001,73
3051107,AM1113001,73
3051108,AM1113001,73
3051001,HE1123001,77
3051002,HE1123001,77
3051003,HE1123001,78
3051004,HE1123001,78
3051005,HE1123001,78
3051006,HE1123001,80
3051007,HE1123001,80
3051008,HE1123001,80
3051009,HE1123001,81
3051010,HE1123001,82
3051011,HE1123001,83
3051012,HE1123001,84
3051013,HE1123001,87
3051014,HE1123001,89
3051015,HE1123001,94
3051016,HE1123001,39
3051017,HE1123001,60
3051018,HE1123001,61
3051019,HE1123001,61
3051020,HE1123001,61
3051021,HE1123001,62
3051022,HE1123001,62
3051023,HE1123001,65
3051024,HE1123001,66
3051025,HE1123001,67
3051026,HE1123001,67
3051027,HE1123001,68
3051028,HE1123001,68
3051029,HE1123001,68
3051030,HE1123001,68
3051031,HE1123001,69
3051032,HE1123001,70
3051033,HE1123001,70
3051034,HE1123001,72
3051035,HE1123001,74
3051036,HE1123001,76
3051037,HE1123001,76
3051038,HE1123001,77
3051039,HE1123001,78
3051040,HE1123001,78
3051041,HE1123001,78
3051042,HE1123001,79
3051043,HE1123001,79
3051044,HE1123001,80
3051045,HE1123001,80
3051046,HE1123001,81
3051047,HE1123001,81
3051048,HE1123001,84
3051049,HE1123001,88
3051050,HE1123001,88
3051051,HE1123001,90
3051052,HE1123001,90
3051053,HE1123001,93
3051054,HE1123001,93
3051055,HE1123001,45
3051056,HE1123001,51
3051057,HE1123001,57
3051058,HE1123001,60
3051059,HE1123001,61
3051060,HE1123001,62
3051061,HE1123001,63
3051062,HE1123001,63
3051063,HE1123001,64
3051064,HE1123001,65
3051065,HE1123001,66
3051066,HE1123001,69
3051067,HE1123001,70
3051068,HE1123001,70
3051069,HE1123001,70
3051070,HE1123001,72
3051071,HE1123001,72
3051072,HE1123001,72
3051073,HE1123001,72
3051074,HE1123001,73
3051075,HE1123001,73
3051076,HE1123001,74
3051077,HE1123001,74
3051078,HE1123001,76
3051079,HE1123001,76
3051080,HE1123001,78
3051081,HE1123001,79
3051082,HE1123001,80
3051083,HE1123001,80
3051084,HE1123001,81
3051085,HE1123001,83
3051086,HE1123001,83
3051087,HE1123001,85
3051088,HE1123001,85
3051089,HE1123001,88
3051090,HE1123001,89
3051091,HE1123001,90
3051092,HE1123001,91
3051093,HE1123001,93
3051094,HE1123001,0
3051095,HE1123001,17
3051096,HE1123001,21
3051097,HE1123001,23
3051098,HE1123001,37
3051099,HE1123001,47
3051100,HE1123001,49
3051101,HE1123001,60
3051102,HE1123001,60
3051103,HE1123001,60
3051104,HE1123001,61
3051105,HE1123001,64
3051106,HE1123001,65
3051107,HE1123001,66
3051108,HE1123001,67
3051001,HA1112004,69
3051002,HA1112004,69
3051003,HA1112004,69
3051004,HA1112004,69
3051005,HA1112004,70
3051006,HA1112004,70
3051007,HA1112004,70
3051008,HA1112004,72
3051009,HA1112004,72
3051010,HA1112004,73
3051011,HA1112004,73
3051012,HA1112004,73
3051013,HA1112004,75
3051014,HA1112004,77
3051015,HA1112004,80
3051016,HA1112004,81
3051017,HA1112004,81
3051018,HA1112004,82
3051019,HA1112004,83
3051020,HA1112004,86
3051021,HA1112004,87
3051022,HA1112004,90
3051023,HA1112004,91
3051024,HA1112004,93
3051025,HA1112004,47
3051026,HA1112004,52
3051027,HA1112004,60
3051028,HA1112004,60
3051029,HA1112004,62
3051030,HA1112004,63
3051031,HA1112004,65
3051032,HA1112004,69
3051033,HA1112004,70
3051034,HA1112004,73
3051035,HA1112004,74
3051036,HA1112004,74
3051037,HA1112004,74
3051038,HA1112004,74
3051039,HA1112004,76
3051040,HA1112004,76
3051041,HA1112004,76
3051042,HA1112004,77
3051043,HA1112004,77
3051044,HA1112004,78
3051045,HA1112004,78
3051046,HA1112004,79
3051047,HA1112004,80
3051048,HA1112004,80
3051049,HA1112004,80
3051050,HA1112004,81
3051051,HA1112004,82
3051052,HA1112004,83
3051053,HA1112004,83
3051054,HA1112004,84
3051055,HA1112004,84
3051056,HA1112004,85
3051057,HA1112004,86
3051058,HA1112004,87
3051059,HA1112004,88
3051060,HA1112004,90
3051061,HA1112004,92
3051062,HA1112004,94
3051063,HA1112004,97
3051064,HA1112004,60
3051065,HA1112004,70
3051066,HA1112004,71
3051067,HA1112004,72
3051068,HA1112004,72
3051069,HA1112004,75
3051070,HA1112004,76
3051071,HA1112004,77
3051072,HA1112004,78
3051073,HA1112004,78
3051074,HA1112004,78
3051075,HA1112004,80
3051076,HA1112004,80
3051077,HA1112004,81
3051078,HA1112004,83
3051079,HA1112004,83
3051080,HA1112004,83
3051081,HA1112004,84
3051082,HA1112004,85
3051083,HA1112004,85
3051084,HA1112004,86
3051085,HA1112004,87
3051086,HA1112004,88
3051087,HA1112004,88
3051088,HA1112004,88
3051089,HA1112004,89
3051090,HA1112004,89
3051091,HA1112004,90
3051092,HA1112004,90
3051093,HA1112004,90
3051094,HA1112004,93
3051095,HA1112004,93
3051096,HA1112004,93
3051097,HA1112004,94
3051098,HA1112004,94
3051099,HA1112004,95
3051100,HA1112004,95
3051101,HA1112004,96
3051102,HA1112004,98
3051103,HA1112004,59
3051104,HA1112004,60
3051105,HA1112004,70
3051106,HA1112004,71
3051107,HA1112004,73
3051108,HA1112004,74
3051001,SC1112001,77
3051002,SC1112001,78
3051003,SC1112001,79
3051004,SC1112001,80
3051005,SC1112001,80
3051006,SC1112001,80
3051007,SC1112001,80
3051008,SC1112001,82
3051009,SC1112001,82
3051010,SC1112001,83
3051011,SC1112001,83
3051012,SC1112001,84
3051013,SC1112001,84
3051014,SC1112001,85
3051015,SC1112001,85
3051016,SC1112001,85
3051017,SC1112001,86
3051018,SC1112001,86
3051019,SC1112001,86
3051020,SC1112001,86
3051021,SC1112001,86
3051022,SC1112001,86
3051023,SC1112001,86
3051024,SC1112001,87
3051025,SC1112001,87
3051026,SC1112001,89
3051027,SC1112001,89
3051028,SC1112001,90
3051029,SC1112001,90
3051030,SC1112001,91
3051031,SC1112001,92
3051032,SC1112001,96
3051033,SC1112001,97
3051034,SC1112001,19
3051035,SC1112001,25
3051036,SC1112001,29
3051037,SC1112001,30
3051038,SC1112001,35
3051039,SC1112001,38
3051040,SC1112001,39
3051041,SC1112001,41
3051042,SC1112001,42
3051043,SC1112001,42
3051044,SC1112001,47
3051045,SC1112001,48
3051046,SC1112001,55
3051047,SC1112001,60
3051048,SC1112001,60
3051049,SC1112001,60
3051050,SC1112001,60
3051051,SC1112001,62
3051052,SC1112001,63
3051053,SC1112001,64
3051054,SC1112001,65
3051055,SC1112001,65
3051056,SC1112001,65
3051057,SC1112001,65
3051058,SC1112001,65
3051059,SC1112001,69
3051060,SC1112001,70
3051061,SC1112001,70
3051062,SC1112001,70
3051063,SC1112001,72
3051064,SC1112001,73
3051065,SC1112001,80
3051066,SC1112001,80
3051067,SC1112001,80
3051068,SC1112001,80
3051069,SC1112001,80
3051070,SC1112001,83
3051071,SC1112001,85
3051072,SC1112001,18
3051073,SC1112001,36
3051074,SC1112001,44
3051075,SC1112001,48
3051076,SC1112001,50
3051077,SC1112001,51
3051078,SC1112001,61
3051079,SC1112001,63
3051080,SC1112001,64
3051081,SC1112001,64
3051082,SC1112001,67
3051083,SC1112001,67
3051084,SC1112001,68
3051085,SC1112001,68
3051086,SC1112001,70
3051087,SC1112001,70
3051088,SC1112001,70
3051089,SC1112001,71
3051090,SC1112001,71
3051091,SC1112001,72
3051092,SC1112001,73
3051093,SC1112001,74
3051094,SC1112001,74
3051095,SC1112001,76
3051096,SC1112001,79
3051097,SC1112001,80
3051098,SC1112001,80
3051099,SC1112001,80
3051100,SC1112001,80
3051101,SC1112001,81
3051102,SC1112001,81
3051103,SC1112001,81
3051104,SC1112001,82
3051105,SC1112001,84
3051106,SC1112001,86
3051107,SC1112001,88
3051108,SC1112001,89
3051001,SC1112003,90
3051002,SC1112003,93
3051003,SC1112003,68
3051004,SC1112003,69
3051005,SC1112003,70
3051006,SC1112003,72
3051007,SC1112003,72
3051008,SC1112003,74
3051009,SC1112003,74
3051010,SC1112003,75
3051011,SC1112003,75
3051012,SC1112003,79
3051013,SC1112003,80
3051014,SC1112003,80
3051015,SC1112003,80
3051016,SC1112003,81
3051017,SC1112003,81
3051018,SC1112003,81
3051019,SC1112003,82
3051020,SC1112003,83
3051021,SC1112003,84
3051022,SC1112003,84
3051023,SC1112003,84
3051024,SC1112003,85
3051025,SC1112003,85
3051026,SC1112003,87
3051027,SC1112003,87
3051028,SC1112003,87
3051029,SC1112003,88
3051030,SC1112003,88
3051031,SC1112003,89
3051032,SC1112003,90
3051033,SC1112003,90
3051034,SC1112003,90
3051035,SC1112003,91
3051036,SC1112003,92
3051037,SC1112003,94
3051038,SC1112003,94
3051039,SC1112003,95
3051040,SC1112003,95
3051041,SC1112003,96
3051042,SC1112003,61
3051043,SC1112003,63
3051044,SC1112003,66
3051045,SC1112003,69
3051046,SC1112003,70
3051047,SC1112003,70
3051048,SC1112003,71
3051049,SC1112003,72
3051050,SC1112003,74
3051051,SC1112003,75
3051052,SC1112003,77
3051053,SC1112003,78
3051054,SC1112003,78
3051055,SC1112003,80
3051056,SC1112003,80
3051057,SC1112003,80
3051058,SC1112003,80
3051059,SC1112003,81
3051060,SC1112003,81
3051061,SC1112003,81
3051062,SC1112003,83
3051063,SC1112003,84
3051064,SC1112003,84
3051065,SC1112003,84
3051066,SC1112003,84
3051067,SC1112003,84
3051068,SC1112003,85
3051069,SC1112003,87
3051070,SC1112003,89
3051071,SC1112003,89
3051072,SC1112003,89
3051073,SC1112003,90
3051074,SC1112003,91
3051075,SC1112003,91
3051076,SC1112003,91
3051077,SC1112003,93
3051078,SC1112003,94
3051079,SC1112003,96
3051080,SC1112003,96
3051081,SC1112003,26
3051082,SC1112003,43
3051083,SC1112003,46
3051084,SC1112003,46
3051085,SC1112003,51
3051086,SC1112003,51
3051087,SC1112003,52
3051088,SC1112003,52
3051089,SC1112003,56
3051090,SC1112003,60
3051091,SC1112003,61
3051092,SC1112003,61
3051093,SC1112003,62
3051094,SC1112003,62
3051095,SC1112003,63
3051096,SC1112003,64
3051097,SC1112003,65
3051098,SC1112003,65
3051099,SC1112003,65
3051100,SC1112003,65
3051101,SC1112003,68
3051102,SC1112003,70
3051103,SC1112003,70
3051104,SC1112003,70
3051105,SC1112003,70
3051106,SC1112003,71
3051107,SC1112003,73
3051108,SC1112003,75
3051001,SC2112005,76
3051002,SC2112005,77
3051003,SC2112005,78
3051004,SC2112005,80
3051005,SC2112005,81
3051006,SC2112005,81
3051007,SC2112005,84
3051008,SC2112005,84
3051009,SC2112005,85
3051010,SC2112005,85
3051011,SC2112005,87
3051012,SC2112005,53
3051013,SC2112005,60
3051014,SC2112005,61
3051015,SC2112005,63
3051016,SC2112005,64
3051017,SC2112005,64
3051018,SC2112005,67
3051019,SC2112005,70
3051020,SC2112005,70
3051021,SC2112005,70
3051022,SC2112005,70
3051023,SC2112005,71
3051024,SC2112005,71
3051025,SC2112005,72
3051026,SC2112005,73
3051027,SC2112005,74
3051028,SC2112005,75
3051029,SC2112005,77
3051030,SC2112005,78
3051031,SC2112005,78
3051032,SC2112005,79
3051033,SC2112005,79
3051034,SC2112005,81
3051035,SC2112005,83
3051036,SC2112005,84
3051037,SC2112005,85
3051038,SC2112005,85
3051039,SC2112005,86
3051040,SC2112005,87
3051041,SC2112005,87
3051042,SC2112005,88
3051043,SC2112005,88
3051044,SC2112005,90
3051045,SC2112005,90
3051046,SC2112005,90
3051047,SC2112005,90
3051048,SC2112005,92
3051049,SC2112005,93
3051050,SC2112005,95
3051051,SC2112005,19
3051052,SC2112005,47
3051053,SC2112005,52
3051054,SC2112005,59
3051055,SC2112005,61
3051056,SC2112005,61
3051057,SC2112005,63
3051058,SC2112005,65
3051059,SC2112005,65
3051060,SC2112005,67
3051061,SC2112005,68
3051062,SC2112005,69
3051063,SC2112005,69
3051064,SC2112005,69
3051065,SC2112005,69
3051066,SC2112005,70
3051067,SC2112005,70
3051068,SC2112005,70
3051069,SC2112005,70
3051070,SC2112005,70
3051071,SC2112005,70
3051072,SC2112005,70
3051073,SC2112005,71
3051074,SC2112005,71
3051075,SC2112005,71
3051076,SC2112005,72
3051077,SC2112005,72
3051078,SC2112005,75
3051079,SC2112005,75
3051080,SC2112005,76
3051081,SC2112005,76
3051082,SC2112005,77
3051083,SC2112005,78
3051084,SC2112005,80
3051085,SC2112005,80
3051086,SC2112005,83
